activity_id,date,deal_id,owner,activity_type,outcome,duration_min
ACT-003677,2025-09-17,D-00198,Eva (SDR),Call,Sent Proposal,36
ACT-003678,2025-02-10,D-00465,Eva (SDR),WhatsApp,Connected,0
ACT-003679,2025-06-03,D-00153,Ana (AE),WhatsApp,Connected,0
ACT-003680,2025-08-12,D-00147,Eva (SDR),Email,Follow-up,0
ACT-003681,2025-01-24,D-00515,Carla (AE),Email,Connected,0
ACT-003682,2026-01-24,D-00491,Carla (AE),WhatsApp,Connected,0
ACT-003683,2025-05-21,D-00207,Carla (AE),Email,Follow-up,0
ACT-003684,2025-12-30,D-00350,Bruno (AE),Demo,Connected,17
ACT-003685,2025-01-27,D-00101,Ana (AE),Meeting,Connected,54
ACT-003686,2025-08-14,D-00362,Carla (AE),WhatsApp,No Answer,0
ACT-003687,2025-03-24,D-00189,Bruno (AE),Email,Demo Scheduled,0
ACT-003688,2025-11-10,D-00226,Ana (AE),Call,Connected,28
ACT-003689,2026-01-09,D-00287,Ana (AE),Demo,Connected,36
ACT-003690,2025-03-11,D-00501,Ana (AE),Meeting,No Answer,54
ACT-003691,2025-08-18,D-00481,Carla (AE),Email,No Answer,0
ACT-003692,2026-01-28,D-00301,Diego (AE),Email,Connected,0
ACT-003693,2025-11-28,D-00295,Ana (AE),WhatsApp,Connected,0
ACT-003694,2025-04-23,D-00417,Ana (AE),Call,Connected,57
ACT-003695,2026-02-18,D-00133,Carla (AE),Email,No Answer,0
ACT-003696,2025-06-29,D-00342,Bruno (AE),Call,Follow-up,58
ACT-003697,2025-07-11,D-00130,Diego (AE),Demo,Follow-up,27
ACT-003698,2025-11-20,D-00237,Carla (AE),WhatsApp,Follow-up,0
ACT-003699,2024-12-25,D-00221,Diego (AE),Meeting,Connected,22
ACT-003700,2026-01-22,D-00075,Carla (AE),Meeting,No Answer,52
ACT-003701,2025-04-29,D-00005,Ana (AE),Call,Connected,68
ACT-003702,2025-02-02,D-00473,Bruno (AE),Demo,Follow-up,5
ACT-003703,2025-03-25,D-00294,Bruno (AE),Demo,Follow-up,64
ACT-003704,2026-01-10,D-00141,Diego (AE),Call,Follow-up,11
ACT-003705,2024-09-29,D-00470,Bruno (AE),Call,Follow-up,72
ACT-003706,2025-01-13,D-00138,Ana (AE),Email,Follow-up,0
ACT-003707,2025-12-09,D-00148,Bruno (AE),Call,Follow-up,24
ACT-003708,2026-01-29,D-00058,Bruno (AE),Meeting,Connected,13
ACT-003709,2026-01-27,D-00405,Bruno (AE),Email,Follow-up,0
ACT-003710,2025-06-09,D-00013,Eva (SDR),Call,Follow-up,22
ACT-003711,2024-12-17,D-00437,Bruno (AE),Call,Connected,22
ACT-003712,2025-01-15,D-00156,Bruno (AE),WhatsApp,Demo Scheduled,0
ACT-003713,2026-02-11,D-00300,Ana (AE),Demo,Connected,37
ACT-003714,2025-06-29,D-00209,Ana (AE),Demo,Connected,62
ACT-003715,2025-11-16,D-00391,Ana (AE),Demo,Follow-up,74
ACT-003716,2025-06-26,D-00416,Ana (AE),WhatsApp,Follow-up,0
ACT-003717,2025-03-22,D-00212,Ana (AE),Call,No Answer,37
ACT-003718,2025-04-20,D-00293,Bruno (AE),Demo,Follow-up,8
ACT-003719,2025-03-30,D-00380,Bruno (AE),Email,Follow-up,0
ACT-003720,2025-07-12,D-00054,Eva (SDR),Demo,Connected,52
ACT-003721,2025-12-01,D-00096,Eva (SDR),Email,Demo Scheduled,0
ACT-003722,2025-12-24,D-00001,Ana (AE),Call,No Answer,55
ACT-003723,2026-02-05,D-00113,Bruno (AE),Email,Demo Scheduled,0
ACT-003724,2025-06-03,D-00062,Ana (AE),Demo,Connected,72
ACT-003725,2025-02-26,D-00037,Eva (SDR),Email,Connected,0
ACT-003726,2025-06-13,D-00289,Diego (AE),Email,Connected,0
ACT-003727,2025-05-28,D-00416,Ana (AE),Demo,No Answer,32
ACT-003728,2024-11-12,D-00339,Bruno (AE),Meeting,Follow-up,40
ACT-003729,2025-03-30,D-00223,Bruno (AE),Email,No Answer,0
ACT-003730,2025-02-04,D-00518,Bruno (AE),Call,Follow-up,6
ACT-003731,2025-12-25,D-00106,Carla (AE),Meeting,No Answer,41
ACT-003732,2024-09-28,D-00459,Eva (SDR),Email,Demo Scheduled,0
ACT-003733,2025-01-02,D-00269,Carla (AE),Call,Sent Proposal,9
ACT-003734,2025-03-21,D-00159,Carla (AE),WhatsApp,Follow-up,0
ACT-003735,2025-05-25,D-00415,Diego (AE),Meeting,Follow-up,31
ACT-003736,2025-04-03,D-00496,Ana (AE),Email,Connected,0
ACT-003737,2025-10-09,D-00399,Ana (AE),Demo,Follow-up,59
ACT-003738,2026-01-14,D-00116,Carla (AE),Meeting,No Answer,54
ACT-003739,2025-05-19,D-00450,Carla (AE),Meeting,Follow-up,30
ACT-003740,2026-01-06,D-00204,Bruno (AE),Email,No Answer,0
ACT-003741,2025-02-18,D-00043,Carla (AE),Demo,No Answer,73
ACT-003742,2025-04-19,D-00213,Diego (AE),Call,No Answer,74
ACT-003743,2026-01-18,D-00069,Ana (AE),Email,No Answer,0
ACT-003744,2025-10-23,D-00154,Carla (AE),Email,No Answer,0
ACT-003745,2025-08-22,D-00246,Bruno (AE),Meeting,Follow-up,70
ACT-003746,2025-12-21,D-00168,Diego (AE),Call,No Answer,23
ACT-003747,2026-02-17,D-00097,Diego (AE),Demo,Follow-up,47
ACT-003748,2026-02-17,D-00045,Eva (SDR),Meeting,Follow-up,39
ACT-003749,2026-02-12,D-00436,Diego (AE),Meeting,Follow-up,31
ACT-003750,2025-05-03,D-00005,Ana (AE),Call,Demo Scheduled,48
ACT-003751,2026-02-15,D-00210,Ana (AE),Demo,No Answer,66
ACT-003752,2025-01-17,D-00394,Eva (SDR),Meeting,Demo Scheduled,33
ACT-003753,2025-04-23,D-00262,Diego (AE),Call,No Answer,12
ACT-003754,2025-04-24,D-00169,Bruno (AE),Call,Follow-up,43
ACT-003755,2024-11-23,D-00437,Bruno (AE),Demo,Connected,74
ACT-003756,2025-01-30,D-00479,Eva (SDR),Demo,Connected,65
ACT-003757,2025-07-23,D-00129,Diego (AE),Meeting,Demo Scheduled,33
ACT-003758,2026-02-02,D-00171,Carla (AE),WhatsApp,No Answer,0
ACT-003759,2025-04-10,D-00119,Bruno (AE),Demo,Follow-up,22
ACT-003760,2025-11-18,D-00327,Carla (AE),Meeting,No Answer,69
ACT-003761,2025-11-16,D-00400,Bruno (AE),Call,Follow-up,6
ACT-003762,2024-09-22,D-00454,Eva (SDR),Call,Connected,23
ACT-003763,2025-08-15,D-00286,Diego (AE),Call,Follow-up,67
ACT-003764,2025-10-01,D-00222,Ana (AE),Email,Follow-up,0
ACT-003765,2025-04-19,D-00458,Bruno (AE),Call,Follow-up,59
ACT-003766,2026-02-17,D-00124,Diego (AE),Meeting,No Answer,53
ACT-003767,2026-02-07,D-00374,Diego (AE),Email,No Answer,0
ACT-003768,2025-06-10,D-00467,Ana (AE),Email,Follow-up,0
ACT-003769,2025-08-31,D-00387,Bruno (AE),Demo,Connected,39
ACT-003770,2025-12-24,D-00017,Ana (AE),Meeting,No Answer,25
ACT-003771,2025-07-03,D-00289,Diego (AE),Demo,No Answer,51
ACT-003772,2026-02-13,D-00201,Bruno (AE),Meeting,Sent Proposal,28
ACT-003773,2026-02-18,D-00131,Carla (AE),Call,Connected,38
ACT-003774,2025-10-26,D-00250,Carla (AE),WhatsApp,No Answer,0
ACT-003775,2026-02-03,D-00371,Ana (AE),Email,Follow-up,0
ACT-003776,2026-02-05,D-00432,Carla (AE),WhatsApp,No Answer,0
ACT-003777,2024-10-04,D-00118,Bruno (AE),Demo,No Answer,17
ACT-003778,2026-02-17,D-00045,Eva (SDR),Email,Demo Scheduled,0
ACT-003779,2025-04-26,D-00156,Bruno (AE),Call,Follow-up,22
ACT-003780,2026-01-23,D-00411,Diego (AE),Meeting,Follow-up,38
ACT-003781,2025-09-16,D-00480,Diego (AE),Meeting,Demo Scheduled,31
ACT-003782,2025-10-28,D-00226,Ana (AE),Email,Follow-up,0
ACT-003783,2025-03-16,D-00212,Ana (AE),Email,Connected,0
ACT-003784,2025-08-22,D-00192,Eva (SDR),Email,No Answer,0
ACT-003785,2025-02-09,D-00094,Diego (AE),Email,Sent Proposal,0
ACT-003786,2025-05-08,D-00518,Bruno (AE),Demo,No Answer,41
ACT-003787,2025-07-29,D-00246,Bruno (AE),Call,Connected,68
ACT-003788,2025-10-09,D-00143,Bruno (AE),Email,Connected,0
ACT-003789,2025-07-25,D-00146,Ana (AE),Email,No Answer,0
ACT-003790,2026-02-04,D-00171,Carla (AE),Meeting,Connected,10
ACT-003791,2026-02-07,D-00036,Eva (SDR),Call,No Answer,11
ACT-003792,2025-05-26,D-00089,Bruno (AE),Meeting,No Answer,7
ACT-003793,2025-02-03,D-00328,Ana (AE),Meeting,Follow-up,48
ACT-003794,2026-01-02,D-00287,Ana (AE),WhatsApp,No Answer,0
ACT-003795,2024-12-24,D-00118,Bruno (AE),Demo,Connected,12
ACT-003796,2025-03-18,D-00203,Bruno (AE),Email,No Answer,0
ACT-003797,2025-03-05,D-00223,Bruno (AE),Meeting,Demo Scheduled,30
ACT-003798,2025-11-02,D-00014,Ana (AE),Demo,Connected,9
ACT-003799,2025-10-25,D-00054,Eva (SDR),WhatsApp,Follow-up,0
ACT-003800,2025-05-22,D-00068,Diego (AE),Email,Connected,0
ACT-003801,2025-05-30,D-00004,Diego (AE),Demo,Follow-up,10
ACT-003802,2025-07-19,D-00178,Carla (AE),Meeting,Sent Proposal,47
ACT-003803,2025-07-26,D-00286,Diego (AE),Email,Demo Scheduled,0
ACT-003804,2025-11-30,D-00185,Carla (AE),Meeting,Follow-up,34
ACT-003805,2025-11-14,D-00051,Eva (SDR),WhatsApp,Follow-up,0
ACT-003806,2025-01-15,D-00428,Bruno (AE),Call,Demo Scheduled,55
ACT-003807,2025-01-29,D-00175,Carla (AE),Demo,Connected,15
ACT-003808,2025-03-19,D-00144,Ana (AE),Meeting,No Answer,13
ACT-003809,2026-02-12,D-00358,Carla (AE),Demo,Demo Scheduled,43
ACT-003810,2024-11-27,D-00470,Bruno (AE),WhatsApp,Demo Scheduled,0
ACT-003811,2025-06-19,D-00356,Bruno (AE),Call,Demo Scheduled,16
ACT-003812,2025-09-21,D-00038,Diego (AE),Meeting,Sent Proposal,36
ACT-003813,2025-04-16,D-00009,Bruno (AE),Email,Sent Proposal,0
ACT-003814,2025-02-05,D-00459,Eva (SDR),Meeting,Sent Proposal,17
ACT-003815,2026-02-04,D-00128,Ana (AE),Call,No Answer,34
ACT-003816,2025-10-24,D-00486,Ana (AE),WhatsApp,No Answer,0
ACT-003817,2025-01-10,D-00030,Eva (SDR),Email,No Answer,0
ACT-003818,2025-10-04,D-00491,Carla (AE),Meeting,No Answer,21
ACT-003819,2025-12-31,D-00222,Ana (AE),Demo,No Answer,72
ACT-003820,2025-08-30,D-00367,Diego (AE),Call,Follow-up,25
ACT-003821,2025-04-05,D-00471,Ana (AE),Call,Connected,59
ACT-003822,2025-12-28,D-00443,Diego (AE),Email,Demo Scheduled,0
ACT-003823,2025-09-10,D-00012,Eva (SDR),Meeting,Connected,55
ACT-003824,2026-01-19,D-00088,Diego (AE),Demo,No Answer,28
ACT-003825,2026-02-12,D-00001,Ana (AE),Email,Follow-up,0
ACT-003826,2025-09-26,D-00326,Ana (AE),Meeting,Connected,48
ACT-003827,2025-12-31,D-00489,Bruno (AE),Email,No Answer,0
ACT-003828,2025-09-15,D-00508,Diego (AE),Email,Follow-up,0
ACT-003829,2025-05-04,D-00193,Eva (SDR),Email,Follow-up,0
ACT-003830,2024-11-24,D-00026,Eva (SDR),Call,Connected,42
ACT-003831,2026-02-13,D-00128,Ana (AE),Call,Sent Proposal,54
ACT-003832,2025-08-02,D-00338,Bruno (AE),Meeting,Connected,13
ACT-003833,2025-11-25,D-00143,Bruno (AE),Demo,Demo Scheduled,55
ACT-003834,2024-12-09,D-00360,Diego (AE),Meeting,No Answer,19
ACT-003835,2026-01-11,D-00316,Eva (SDR),Email,Connected,0
ACT-003836,2025-09-26,D-00370,Diego (AE),Call,Follow-up,38
ACT-003837,2025-09-24,D-00277,Ana (AE),WhatsApp,Connected,0
ACT-003838,2025-05-12,D-00458,Bruno (AE),WhatsApp,No Answer,0
ACT-003839,2025-10-12,D-00475,Diego (AE),Meeting,Follow-up,23
ACT-003840,2025-12-19,D-00201,Bruno (AE),Call,Follow-up,24
ACT-003841,2025-07-13,D-00349,Carla (AE),Call,Follow-up,9
ACT-003842,2025-01-23,D-00506,Bruno (AE),Call,Demo Scheduled,7
ACT-003843,2025-12-20,D-00412,Ana (AE),Email,Sent Proposal,0
ACT-003844,2025-10-02,D-00166,Diego (AE),Demo,No Answer,31
ACT-003845,2025-06-13,D-00122,Carla (AE),Call,Connected,10
ACT-003846,2026-02-15,D-00014,Ana (AE),Meeting,Connected,22
ACT-003847,2025-09-30,D-00268,Ana (AE),Demo,Follow-up,59
ACT-003848,2025-09-01,D-00143,Bruno (AE),WhatsApp,Follow-up,0
ACT-003849,2025-07-10,D-00373,Ana (AE),Email,Demo Scheduled,0
ACT-003850,2025-09-23,D-00296,Ana (AE),Meeting,No Answer,16
ACT-003851,2025-02-07,D-00284,Bruno (AE),Email,Follow-up,0
ACT-003852,2025-01-03,D-00377,Carla (AE),Meeting,Sent Proposal,37
ACT-003853,2025-12-14,D-00051,Eva (SDR),Meeting,No Answer,31
ACT-003854,2026-01-28,D-00371,Ana (AE),Email,Sent Proposal,0
ACT-003855,2024-12-16,D-00225,Diego (AE),Email,Connected,0
ACT-003856,2025-08-06,D-00390,Eva (SDR),Demo,Sent Proposal,58
ACT-003857,2025-09-20,D-00363,Bruno (AE),Call,Follow-up,39
ACT-003858,2025-05-04,D-00519,Ana (AE),WhatsApp,Follow-up,0
ACT-003859,2025-05-08,D-00235,Ana (AE),Meeting,Sent Proposal,25
ACT-003860,2025-09-24,D-00427,Carla (AE),Call,Sent Proposal,43
ACT-003861,2025-09-17,D-00321,Ana (AE),Call,Demo Scheduled,63
ACT-003862,2025-11-30,D-00485,Ana (AE),Meeting,Connected,70
ACT-003863,2025-11-04,D-00298,Ana (AE),Call,Demo Scheduled,57
ACT-003864,2026-02-04,D-00224,Ana (AE),WhatsApp,Connected,0
ACT-003865,2025-09-07,D-00250,Carla (AE),Demo,Follow-up,73
ACT-003866,2025-06-08,D-00033,Carla (AE),Call,Follow-up,44
ACT-003867,2026-02-12,D-00327,Carla (AE),Call,Sent Proposal,9
ACT-003868,2025-12-13,D-00180,Ana (AE),Email,Connected,0
ACT-003869,2024-11-24,D-00009,Bruno (AE),Email,Connected,0
ACT-003870,2025-12-22,D-00201,Bruno (AE),Meeting,No Answer,67
ACT-003871,2025-10-05,D-00146,Ana (AE),Email,Follow-up,0
ACT-003872,2025-07-05,D-00354,Carla (AE),Demo,Connected,8
ACT-003873,2026-01-15,D-00065,Eva (SDR),Call,Follow-up,49
ACT-003874,2026-01-05,D-00113,Bruno (AE),Call,Connected,5
ACT-003875,2025-11-13,D-00308,Eva (SDR),Call,Connected,17
ACT-003876,2025-03-02,D-00320,Diego (AE),Email,Demo Scheduled,0
ACT-003877,2025-10-23,D-00143,Bruno (AE),Meeting,Demo Scheduled,34
ACT-003878,2026-02-17,D-00230,Bruno (AE),Email,Demo Scheduled,0
ACT-003879,2024-11-12,D-00339,Bruno (AE),Call,Follow-up,17
ACT-003880,2025-06-10,D-00115,Bruno (AE),Call,No Answer,8
ACT-003881,2025-07-12,D-00282,Bruno (AE),Email,Connected,0
ACT-003882,2026-02-01,D-00472,Eva (SDR),Call,No Answer,53
ACT-003883,2025-02-24,D-00188,Eva (SDR),Call,Connected,51
ACT-003884,2025-08-06,D-00508,Diego (AE),Meeting,Follow-up,49
ACT-003885,2025-11-12,D-00357,Eva (SDR),Email,Connected,0
ACT-003886,2025-05-05,D-00442,Ana (AE),WhatsApp,Demo Scheduled,0
ACT-003887,2026-01-19,D-00083,Eva (SDR),Call,Connected,66
ACT-003888,2025-03-18,D-00312,Ana (AE),WhatsApp,No Answer,0
ACT-003889,2025-12-02,D-00226,Ana (AE),Meeting,Sent Proposal,58
ACT-003890,2026-01-12,D-00139,Carla (AE),Call,Demo Scheduled,58
ACT-003891,2025-04-18,D-00467,Ana (AE),Call,Connected,17
ACT-003892,2025-03-06,D-00144,Ana (AE),Meeting,Demo Scheduled,52
ACT-003893,2025-08-08,D-00434,Diego (AE),WhatsApp,Connected,0
ACT-003894,2025-02-25,D-00104,Eva (SDR),WhatsApp,Connected,0
ACT-003895,2025-04-20,D-00264,Diego (AE),Call,Sent Proposal,61
ACT-003896,2025-03-12,D-00402,Bruno (AE),Call,Follow-up,12
ACT-003897,2026-01-10,D-00435,Diego (AE),Call,Follow-up,60
ACT-003898,2025-08-03,D-00247,Ana (AE),WhatsApp,Connected,0
ACT-003899,2025-08-08,D-00345,Bruno (AE),Email,No Answer,0
ACT-003900,2025-01-07,D-00061,Eva (SDR),Email,Follow-up,0
ACT-003901,2025-07-09,D-00147,Eva (SDR),Demo,Follow-up,58
ACT-003902,2025-06-22,D-00452,Carla (AE),Meeting,Connected,27
ACT-003903,2024-12-31,D-00221,Diego (AE),WhatsApp,Demo Scheduled,0
ACT-003904,2025-03-26,D-00040,Bruno (AE),Meeting,Demo Scheduled,16
ACT-003905,2026-01-11,D-00299,Carla (AE),Call,Connected,36
ACT-003906,2026-01-20,D-00411,Diego (AE),Email,Demo Scheduled,0
ACT-003907,2025-05-22,D-00149,Ana (AE),Call,Follow-up,18
ACT-003908,2026-02-15,D-00253,Ana (AE),Call,No Answer,52
ACT-003909,2025-12-21,D-00453,Carla (AE),Email,Follow-up,0
ACT-003910,2024-11-08,D-00066,Ana (AE),WhatsApp,Connected,0
ACT-003911,2026-02-07,D-00025,Carla (AE),Email,Connected,0
ACT-003912,2026-01-27,D-00088,Diego (AE),Demo,Connected,43
ACT-003913,2025-04-16,D-00255,Diego (AE),Demo,No Answer,15
ACT-003914,2025-02-16,D-00040,Bruno (AE),Meeting,Follow-up,66
ACT-003915,2025-02-17,D-00122,Carla (AE),Email,No Answer,0
ACT-003916,2025-01-10,D-00118,Bruno (AE),Meeting,No Answer,48
ACT-003917,2025-02-03,D-00066,Ana (AE),Call,Connected,19
ACT-003918,2025-07-02,D-00438,Diego (AE),Meeting,Connected,11
ACT-003919,2025-12-12,D-00516,Ana (AE),Call,Follow-up,25
ACT-003920,2025-04-18,D-00101,Ana (AE),Meeting,No Answer,14
ACT-003921,2025-05-20,D-00330,Diego (AE),Call,No Answer,66
ACT-003922,2024-11-10,D-00117,Carla (AE),Email,Follow-up,0
ACT-003923,2025-12-31,D-00463,Ana (AE),Call,Follow-up,49
ACT-003924,2025-11-26,D-00083,Eva (SDR),Demo,Connected,40
ACT-003925,2025-05-18,D-00326,Ana (AE),Call,Sent Proposal,5
ACT-003926,2024-12-24,D-00135,Diego (AE),WhatsApp,Follow-up,0
ACT-003927,2026-01-30,D-00507,Diego (AE),Meeting,Demo Scheduled,44
ACT-003928,2024-09-18,D-00355,Ana (AE),Call,No Answer,56
ACT-003929,2026-02-11,D-00464,Carla (AE),Email,Connected,0
ACT-003930,2025-04-04,D-00049,Ana (AE),Call,Demo Scheduled,31
ACT-003931,2025-06-05,D-00280,Carla (AE),Meeting,No Answer,49
ACT-003932,2025-02-19,D-00305,Diego (AE),Call,Follow-up,23
ACT-003933,2025-10-06,D-00246,Bruno (AE),Meeting,Connected,14
ACT-003934,2025-10-07,D-00250,Carla (AE),Meeting,No Answer,14
ACT-003935,2025-10-11,D-00050,Bruno (AE),Call,Connected,53
ACT-003936,2025-02-10,D-00062,Ana (AE),Meeting,Connected,5
ACT-003937,2025-01-17,D-00101,Ana (AE),Meeting,Follow-up,51
ACT-003938,2024-12-13,D-00242,Carla (AE),Call,Follow-up,30
ACT-003939,2025-01-02,D-00079,Diego (AE),Meeting,Follow-up,57
ACT-003940,2026-02-07,D-00228,Ana (AE),WhatsApp,Connected,0
ACT-003941,2025-07-10,D-00089,Bruno (AE),Demo,Follow-up,6
ACT-003942,2025-02-20,D-00478,Ana (AE),Meeting,No Answer,67
ACT-003943,2026-01-16,D-00439,Ana (AE),Call,Connected,50
ACT-003944,2026-02-02,D-00133,Carla (AE),Email,Follow-up,0
ACT-003945,2025-07-06,D-00052,Eva (SDR),Demo,No Answer,60
ACT-003946,2025-08-13,D-00248,Bruno (AE),Meeting,Demo Scheduled,8
ACT-003947,2025-01-26,D-00329,Bruno (AE),Call,No Answer,72
ACT-003948,2024-11-01,D-00381,Ana (AE),WhatsApp,Demo Scheduled,0
ACT-003949,2026-01-29,D-00083,Eva (SDR),Email,Follow-up,0
ACT-003950,2025-12-10,D-00371,Ana (AE),Demo,No Answer,65
ACT-003951,2025-10-11,D-00146,Ana (AE),Email,No Answer,0
ACT-003952,2025-02-13,D-00118,Bruno (AE),Call,No Answer,15
ACT-003953,2025-02-19,D-00242,Carla (AE),Email,Follow-up,0
ACT-003954,2025-04-07,D-00120,Ana (AE),Meeting,Demo Scheduled,59
ACT-003955,2025-12-25,D-00247,Ana (AE),Email,Connected,0
ACT-003956,2025-10-25,D-00412,Ana (AE),Demo,No Answer,33
ACT-003957,2024-12-08,D-00026,Eva (SDR),Email,Connected,0
ACT-003958,2025-01-07,D-00101,Ana (AE),Meeting,Demo Scheduled,66
ACT-003959,2025-01-07,D-00294,Bruno (AE),Call,Connected,41
ACT-003960,2025-05-06,D-00390,Eva (SDR),Email,Demo Scheduled,0
ACT-003961,2025-12-06,D-00391,Ana (AE),Email,Connected,0
ACT-003962,2025-12-24,D-00224,Ana (AE),Email,Follow-up,0
ACT-003963,2025-02-26,D-00074,Diego (AE),Email,Connected,0
ACT-003964,2025-10-09,D-00306,Carla (AE),Meeting,Connected,28
ACT-003965,2025-12-09,D-00303,Eva (SDR),Call,No Answer,73
ACT-003966,2026-02-08,D-00432,Carla (AE),Demo,No Answer,66
ACT-003967,2025-11-08,D-00028,Ana (AE),Email,No Answer,0
ACT-003968,2025-03-30,D-00397,Carla (AE),Meeting,No Answer,7
ACT-003969,2025-12-23,D-00222,Ana (AE),Meeting,Demo Scheduled,34
ACT-003970,2025-03-19,D-00004,Diego (AE),Email,Connected,0
ACT-003971,2025-06-26,D-00234,Carla (AE),WhatsApp,Follow-up,0
ACT-003972,2026-01-05,D-00081,Ana (AE),Meeting,Connected,23
ACT-003973,2024-12-16,D-00117,Carla (AE),Email,Connected,0
ACT-003974,2025-09-01,D-00338,Bruno (AE),Call,Connected,38
ACT-003975,2025-06-11,D-00052,Eva (SDR),WhatsApp,Follow-up,0
ACT-003976,2026-02-14,D-00097,Diego (AE),Meeting,Connected,70
ACT-003977,2026-02-16,D-00161,Carla (AE),Email,Follow-up,0
ACT-003978,2025-06-16,D-00021,Ana (AE),Meeting,No Answer,56
ACT-003979,2025-05-08,D-00055,Carla (AE),Email,No Answer,0
ACT-003980,2026-02-11,D-00259,Ana (AE),Email,Connected,0
ACT-003981,2025-05-21,D-00460,Carla (AE),Meeting,No Answer,22
ACT-003982,2026-01-24,D-00110,Diego (AE),Call,Connected,57
ACT-003983,2026-02-15,D-00344,Ana (AE),Email,Follow-up,0
ACT-003984,2025-01-12,D-00105,Eva (SDR),Email,No Answer,0
ACT-003985,2025-10-30,D-00321,Ana (AE),Demo,Connected,57
ACT-003986,2025-03-26,D-00205,Bruno (AE),Call,No Answer,51
ACT-003987,2025-11-03,D-00361,Diego (AE),WhatsApp,Follow-up,0
ACT-003988,2025-02-19,D-00425,Carla (AE),Email,No Answer,0
ACT-003989,2025-06-11,D-00421,Ana (AE),Email,Follow-up,0
ACT-003990,2025-12-07,D-00073,Ana (AE),Meeting,Demo Scheduled,72
ACT-003991,2025-04-16,D-00055,Carla (AE),Meeting,Sent Proposal,11
ACT-003992,2024-12-27,D-00117,Carla (AE),Meeting,Connected,14
ACT-003993,2025-03-02,D-00437,Bruno (AE),Email,Demo Scheduled,0
ACT-003994,2024-10-25,D-00176,Diego (AE),Email,Demo Scheduled,0
ACT-003995,2025-06-07,D-00200,Carla (AE),Demo,Demo Scheduled,35
ACT-003996,2025-01-23,D-00079,Diego (AE),Meeting,Follow-up,39
ACT-003997,2025-07-05,D-00038,Diego (AE),Email,Follow-up,0
ACT-003998,2025-12-19,D-00058,Bruno (AE),Email,Connected,0
ACT-003999,2025-12-03,D-00366,Ana (AE),Email,Demo Scheduled,0
ACT-004000,2025-10-05,D-00516,Ana (AE),Email,No Answer,0
ACT-004001,2025-07-28,D-00241,Diego (AE),Demo,Follow-up,20
ACT-004002,2026-02-08,D-00157,Diego (AE),Demo,Sent Proposal,32
ACT-004003,2025-04-29,D-00158,Carla (AE),Demo,Demo Scheduled,48
ACT-004004,2025-06-14,D-00109,Ana (AE),WhatsApp,Connected,0
ACT-004005,2025-02-24,D-00189,Bruno (AE),Meeting,Demo Scheduled,37
ACT-004006,2025-03-01,D-00506,Bruno (AE),Demo,Sent Proposal,18
ACT-004007,2026-01-23,D-00187,Ana (AE),Email,Connected,0
ACT-004008,2025-12-25,D-00405,Bruno (AE),Meeting,Connected,38
ACT-004009,2025-01-10,D-00101,Ana (AE),WhatsApp,Follow-up,0
ACT-004010,2025-07-03,D-00326,Ana (AE),Call,No Answer,11
ACT-004011,2025-03-18,D-00249,Diego (AE),Demo,Demo Scheduled,56
ACT-004012,2025-09-01,D-00346,Ana (AE),Call,Follow-up,44
ACT-004013,2025-08-15,D-00372,Ana (AE),Meeting,Connected,40
ACT-004014,2025-07-30,D-00033,Carla (AE),Demo,Follow-up,27
ACT-004015,2025-07-18,D-00111,Bruno (AE),Email,Demo Scheduled,0
ACT-004016,2025-03-07,D-00193,Eva (SDR),Meeting,Demo Scheduled,16
ACT-004017,2026-01-15,D-00429,Ana (AE),Meeting,Connected,31
ACT-004018,2025-03-29,D-00221,Diego (AE),Email,Sent Proposal,0
ACT-004019,2025-11-09,D-00464,Carla (AE),Email,Connected,0
ACT-004020,2025-11-05,D-00491,Carla (AE),WhatsApp,Sent Proposal,0
ACT-004021,2025-09-10,D-00185,Carla (AE),Call,Connected,26
ACT-004022,2025-05-19,D-00277,Ana (AE),Meeting,Follow-up,34
ACT-004023,2025-10-14,D-00063,Diego (AE),Meeting,Connected,35
ACT-004024,2025-09-19,D-00445,Ana (AE),Email,Connected,0
ACT-004025,2024-12-06,D-00103,Bruno (AE),Email,Connected,0
ACT-004026,2025-08-24,D-00278,Diego (AE),Meeting,Follow-up,25
ACT-004027,2026-01-04,D-00287,Ana (AE),WhatsApp,Demo Scheduled,0
ACT-004028,2025-11-27,D-00008,Carla (AE),Email,No Answer,0
ACT-004029,2025-01-06,D-00094,Diego (AE),Meeting,Follow-up,13
ACT-004030,2025-11-04,D-00345,Bruno (AE),Demo,Connected,41
ACT-004031,2025-12-13,D-00106,Carla (AE),Email,Connected,0
ACT-004032,2025-08-11,D-00067,Carla (AE),Email,No Answer,0
ACT-004033,2025-03-07,D-00138,Ana (AE),WhatsApp,Sent Proposal,0
ACT-004034,2026-01-22,D-00058,Bruno (AE),Demo,Connected,14
ACT-004035,2025-11-29,D-00073,Ana (AE),Meeting,No Answer,45
ACT-004036,2025-02-20,D-00274,Eva (SDR),WhatsApp,Follow-up,0
ACT-004037,2025-10-15,D-00180,Ana (AE),Meeting,Connected,66
ACT-004038,2026-02-09,D-00392,Ana (AE),Email,Follow-up,0
ACT-004039,2025-11-27,D-00434,Diego (AE),Call,Connected,49
ACT-004040,2025-12-03,D-00240,Diego (AE),Meeting,Connected,37
ACT-004041,2025-10-23,D-00096,Eva (SDR),Meeting,Follow-up,29
ACT-004042,2026-02-14,D-00017,Ana (AE),Meeting,Connected,44
